"","subclass_original","subclass","Zdhhc1","Zdhhc2","Zdhhc3","Zdhhc4","Zdhhc5","Zdhhc6","Zdhhc7","Zdhhc8","Zdhhc9","Zdhhc11","Zdhhc12","Zdhhc13","Zdhhc14","Zdhhc15","Zdhhc16","Zdhhc17","Zdhhc18","Zdhhc19","Zdhhc20","Zdhhc21","Zdhhc22","Zdhhc23","Zdhhc24","Zdhhc25","Abhd4","Abhd6","Abhd10","Abhd11","Abhd12","Abhd13","Abhd16a","Abhd17a","Abhd17b","Abhd17c","Golga7","Golga7b","Lypla1","Lypla2","Ppt1","Selenok","descriptor","neuron_type"
"281","281 POR Gata3 Gly-Gaba","POR Gata3 Gly-Gaba",3.60324342341363,5.6146116317073,4.99082915994185,1.25580848923212,5.00191394588615,3.14576607112643,2.4869166899331,3.92008452475825,3.6416198784792,0,0.0554800697519809,2.61583766152587,3.25022965443285,0.400097279609004,1.51994173738021,6.42103827754153,3.671972015236,0.0520213102992577,5.69317691235603,6.18898096567468,2.06070911431614,1.1805311758307,2.3754911181293,0,1.11417809619179,5.01799659487567,3.48467006864427,3.34395445751238,7.37245860884461,3.94717350187181,3.8370783751524,5.3716281758079,5.29562805875947,2.60329001462912,4.63886995858784,5.00065580500832,4.77047751221476,4.02307802514185,5.82468685922743,7.13085159470763,"Superior olivary complex, periolivary region; GATA binding protein 3; glycinergic neuron-GABAergic neuron","glycinergic-GABAergic"
"282","282 POR Spp1 Gly-Gaba","POR Spp1 Gly-Gaba",4.03445268761028,0.424506837671453,6.50513835386796,1.24955943497744,4.40894576636228,4.32765789465471,2.81973035769029,4.72304430874911,2.92689169536937,0,0.4595046043396,2.56380543925545,4.75488740747625,1.14115797389637,1.35390584035353,6.58006436174566,6.14554166793823,0,5.74908744205128,6.44435319033536,2.87289931557395,0,3.48030936717987,0,2.18150798840956,7.66754284772006,4.23601225289431,1.83926030722531,7.57301564650102,3.91054984656247,4.29208159446716,5.60924326289784,5.31427732380954,1.03802169453014,5.1702619899403,1.52903048558669,6.48678190057928,6.55905216390436,6.05935010043058,6.96567877856168,"Superior olivary complex, periolivary region; secreted phosphoprotein 1; glycinergic neuron-GABAergic neuron","glycinergic-GABAergic"
"283","283 PRP Otp Gly-Gaba","PRP Otp Gly-Gaba",3.4637857503344,5.49460747952398,4.52834235506358,1.18823835303836,4.22877472451454,3.39706800466162,1.76529201653149,3.70078113645559,2.19017394291219,0.0151435480697651,0.0631263688907072,2.64849528077863,5.24361961789561,0.862208259059417,1.15451521861137,6.43165099615679,2.85872736795548,0.116253610827276,6.67499958312218,6.36810324520014,4.94327481063392,0.903905442481722,1.61457793832905,0.01019685398972,1.39298331331415,4.40031451539471,2.80846648907137,1.93845418559523,6.61892360590202,2.41741675218152,3.01384054149415,3.94660126808236,4.65336149753605,1.77409018201528,3.71425834006408,3.645399047363,4.07322080416019,3.18087638180129,5.57298755090573,6.4501269492881,"Nucleus prepositus; orthopedia homeobox; glycinergic neuron-GABAergic neuron","glycinergic-GABAergic"
"284","284 GRN-IRN-MDRNd Ikzf1 Gly-Gaba","GRN-IRN-MDRNd Ikzf1 Gly-Gaba",3.43758558645481,6.70079631049459,4.27652448851888,1.23782578183383,3.77271728108569,3.15886173742573,1.84427710568033,3.55986934754907,2.25308138858981,0.0280570286076243,0.175446946446489,1.86295413680193,4.84422457508925,1.12289659569903,0.98604720540163,6.01221236659259,2.75396974057686,0,6.98001403924895,5.70941943366353,3.85892976202616,1.22358217471983,1.35065758664434,0,1.4707942997537,3.40195750608677,2.96429621446423,1.89311644507617,6.22447623857638,2.51185587557351,2.37496217576469,3.9080904140705,4.91991390251532,1.89442905129456,3.63689923141061,3.44158542010842,3.25466368983432,2.78113418381389,5.46194803133243,6.41637749497483,"Gigantocellular reticular nucleus-Intermediate reticular nucleus-Medullary reticular nucleus, dorsal part; IKAROS family zinc finger 1; glycinergic neuron-GABAergic neuron","glycinergic-GABAergic"
"285","285 MY Lhx1 Gly-Gaba","MY Lhx1 Gly-Gaba",3.48344390308886,5.85862453426162,4.88820571439648,1.44119956495318,4.14759607379081,3.75695520896461,1.98292941839546,3.89151646733963,2.2109091855143,0.0164112516105223,0.126533123028773,2.46355261794914,4.43149869513764,1.08394039297996,1.22119855395752,6.37140753242036,3.01870692300059,0.0697489976882935,6.95176042396912,6.19825580839804,4.58032269124775,0.771945160515819,1.84442586264443,0,1.21241930202317,4.10790235002997,3.04696499282893,2.21039405802191,7.04141043666129,2.40492312048779,3.14703100837276,4.23961474975015,5.02372775095279,1.8638317857553,3.840591368489,4.20855491330121,3.65435392610226,3.55632120957697,5.65606814569531,6.41656118665312,"Medulla; LIM homeobox protein 1; glycinergic neuron-GABAergic neuron","glycinergic-GABAergic"
"286","286 PPY-PGRNl Vip Glyc-Gaba","PPY-PGRNl Vip Glyc-Gaba",3.82712996531935,5.97115275439094,5.01904856106814,1.08235710683991,4.49917375866105,3.73383373022079,2.05626765945378,4.30365915508831,2.73910670596011,0.115481318796382,0.301060564377729,2.59132676264819,4.09436993739184,0.801172375679016,1.5392041907591,6.47800434687558,3.11336884253165,0.0394673031919143,7.06239570239011,6.29151350259781,5.74907915381824,0.671461634776171,2.4436557468246,0,1.97568015666569,3.8484009837403,3.11851504970999,2.74191671083955,7.11120666125241,2.8023440294406,3.43082615908454,4.2345033445779,5.08129912965438,1.95673888395814,4.39922821521759,4.25317461525693,4.13634547415902,3.82887468969121,5.87925640975728,6.82835859410903,"Parapyramidal nucleus-Parapyramidal nucleus; vasoactive intestinal polypeptide; glycinergic neuron-GABAergic neuron","glycinergic-GABAergic"
"287","287 MV-SPIV-PRP Dmbx1 Gly-Gaba","MV-SPIV-PRP Dmbx1 Gly-Gaba",3.39097353053174,5.20233708735348,4.82603856510948,1.00987917842583,4.22588006058651,3.59266537638112,1.86787810992869,3.66184105157038,2.26134826759972,0.011397667712319,0.0690089579463954,2.0179774443851,4.51671984578155,0.815440544903075,1.23078550196616,6.4637019571862,3.19802095865634,0.0558303441339521,6.52384847233049,6.43907699921297,3.69609043052986,0.600648892753089,2.26172823385167,0,1.25829695244834,4.23087778080581,3.15768611932913,2.36509028907793,6.66655766733406,2.82339748479129,3.06080568419924,4.51066192235285,4.85790961051828,2.06145452910587,4.34281035142276,3.83765096306394,4.49267587835336,3.53531910941869,5.7571351614964,6.60375958389525,"Medial vestibular nucleus-Spinal vestibular nucleus-Nucleus prepositus; diencephalon/mesencephalon homeobox 1; glycinergic neuron-GABAergic neuron","glycinergic-GABAergic"
"288","288 MDRN Hoxb5 Ebf2 Gly-Gaba","MDRN Hoxb5 Ebf2 Gly-Gaba",3.56437122753688,5.25433502333505,5.27429781164442,1.35045250347682,4.40993060316358,3.9146366419111,2.1023746572222,4.370920955113,2.86198544366019,0.0456709827695574,0.0905637666157314,2.54679569176265,5.00219401768276,1.15626319272178,1.39805185726711,6.61714215142386,3.2981079013007,0.0227294826507568,7.02176358631679,6.49840888023376,4.35851884841919,1.16320780141013,2.17994047505515,0,1.3132969549724,4.4020057616915,2.84397998809814,2.35052485329764,7.14389578410557,2.77700962747846,3.58958780561175,4.54252405098506,5.39181790692466,1.77477698257991,4.12677435125623,4.7493913098744,4.14761507170541,3.76940951619829,5.70221875258854,6.55813720021929,"Medullary reticular nucleus; homeobox B5; early B cell factor 2; glycinergic neuron-GABAergic neuron","glycinergic-GABAergic"
"289","289 MDRNd Prox1 Pax6 Gly-Gaba","MDRNd Prox1 Pax6 Gly-Gaba",3.2786054179782,5.13936356816973,4.11714068367368,0.942747540701003,3.18383302007403,3.67823401632763,1.35575105576288,3.47248137791951,2.35510572478885,0.0198395501999628,0.0490602856590634,2.05027434031169,4.47783956754775,0.653498499734061,0.692953813643683,6.34149124054682,1.92781933602833,0.105250142869495,6.44495113236564,5.78832697868347,2.29077885718573,0.77339030220395,1.23645217986334,0,0.794955755415417,4.13876875014532,2.44998986607506,1.29819798242478,6.10373417309352,2.21552293641227,2.72106013752165,3.44259044783456,5.04638383956183,1.37654814720154,3.19685869216919,3.90282700175331,3.4811700571151,2.76708931922913,5.24289228348505,5.72011074111575,"Medullary reticular nucleus, dorsal part; prospero homeobox 1; paired box 6; glycinergic neuron-GABAergic neuron","glycinergic-GABAergic"
"290","290 MY Prox1 Lmo7 Gly-Gaba","MY Prox1 Lmo7 Gly-Gaba",3.46728485941887,3.91371600687504,4.92593592762947,1.29725946903229,3.85368261396885,3.55488746225834,1.65961025476456,3.64515248417854,2.54147492825985,0.0146207630634308,0.109061982035637,2.61365230023861,6.52233105003834,0.629534538984299,1.14850068092346,6.47244568109512,2.70040850639343,0.0734771633148193,6.70391626477242,5.9943946647644,2.53296336650848,0.767080196738243,1.69204444348812,0,0.947145174741745,4.46289146661758,2.35945373117924,2.09657417476177,7.05571116805077,1.91168824255466,3.14862531244755,4.40904838263988,4.97925663530827,2.06968215703964,3.77166605949402,3.8057213050127,3.36328920722008,3.32127010703087,5.70639274835587,5.96364769935608,"Medulla; prospero homeobox 1; LIM domain only 7; glycinergic neuron-GABAergic neuron","glycinergic-GABAergic"
"291","291 NTS-MDRNd Prox1 Zic1 Gly-Gaba","NTS-MDRNd Prox1 Zic1 Gly-Gaba",3.64849298318489,5.14680368307198,3.9075228307746,1.23937064458354,3.08338115635578,3.44635911003565,1.66783346022177,3.19458158208668,2.1666968171247,0.018362123058891,0.12331430994502,2.47370614919081,6.31810011384515,1.17238758894718,0.924377435514522,6.23835213062594,2.42900380899722,0.0657335890969492,6.60942868542239,5.72493843270291,2.16121446556079,1.17571140003361,1.55509612077151,0,1.2629904126414,3.90303178320607,2.48528885566422,1.44190873424147,6.32236711747171,1.88548260819185,2.78937437074778,3.85628856112183,5.01209585906253,1.81962896571717,3.09133070108329,3.59006014373,3.15158659622343,2.70964918969294,5.32563113773478,5.76544207678203,"Nucleus of the solitary tract-Medullary reticular nucleus, dorsal part; prospero homeobox 1; zinc finger protein of the cerebellum 1; glycinergic neuron-GABAergic neuron","glycinergic-GABAergic"
"292","292 MV Nkx6-1 Gly-Gaba","MV Nkx6-1 Gly-Gaba",3.25339080608866,5.96671510417506,5.22561549128226,1.26184423370931,4.27711516375062,3.66755554361163,2.12879948720992,3.94791221393729,2.78182855679554,0.00617648951662411,0.050913320209995,2.45918160883136,6.27864180645853,1.24663387904377,1.26880890974459,6.57912817316235,3.56408962757333,0.130360390217799,6.50430406395744,6.52633402107647,2.78600422447582,1.62858016404716,2.13671872319665,0,1.78596687654279,4.73036053757997,2.91828058950556,1.94531746517937,6.90407920483523,2.72348725851977,3.37564531024897,4.72233247475804,4.94877734686594,1.84097502553988,4.17948398069016,3.94073291957004,5.30341037339384,4.06646193929438,5.98835416222518,6.7090564602576,"Medial vestibular nucleus; NK6 homeobox 1; glycinergic neuron-GABAergic neuron","glycinergic-GABAergic"
"293","293 PAS-MV Ebf2 Gly-Gaba","PAS-MV Ebf2 Gly-Gaba",3.22107731815988,5.04740716113453,4.34914105444883,0.937528828920516,3.49983723095033,3.34323003228787,1.48469828314486,3.02154264254908,2.15526814840536,0.0158435988742693,0.0366079690182103,1.92762855286092,5.90401791708659,0.941661239619804,1.00625354964121,6.23578475808675,2.74503449375651,0.102893499673995,6.25410367830665,5.98824445125276,1.47737930184972,0.598530334128743,1.75673859636341,0,1.34182726171164,3.48421530407087,2.62768709670126,1.79242583075456,6.26021281079908,2.33249339197589,2.9348428418151,4.04783982228389,4.30037301926486,1.44374970798999,3.67099892470689,3.19326348030462,3.96510576257664,2.86453462686159,5.41333939121888,6.43799367531211,"Parasolitary nucleus-Medial vestibular nucleus; early B cell factor 2; glycinergic neuron-GABAergic neuron","glycinergic-GABAergic"
"294","294 MV Pax6 Gly-Gaba","MV Pax6 Gly-Gaba",3.21614454310542,4.70063084916185,4.75769278607049,1.03566337583926,3.9091182052137,3.6303788617777,1.57148087329377,3.08475036628711,2.17037265178875,0.00832284220491354,0.0378418083008105,2.31679280878256,5.17182789671535,1.08516424761032,1.02287780400663,6.46068412046463,2.71129908043736,0.0857345916973516,6.42951430147067,6.22290523897726,2.78229188690551,1.69272829168521,1.67502124012469,0,1.54496875928995,4.47632554125862,3.0726114903776,1.88712776773654,6.74562756017374,2.2798792158072,2.8055513537349,4.00997050044636,4.67994052571611,1.60961475806495,3.67404588266683,3.80637305803573,4.50188228573662,3.33462252860633,5.43886326220089,6.25658439828184,"Medial vestibular nucleus; paired box 6; glycinergic neuron-GABAergic neuron","glycinergic-GABAergic"
"295","295 CBN Dmbx1 Gaba","CBN Dmbx1 Gaba",3.37818557369418,6.2175890546158,4.25462581193961,1.1263569205451,4.03291118973331,3.61191959690177,1.75188889853151,3.25475560574373,2.13792389161441,0.00715316916782428,0.0767635988750421,2.05632798418309,5.45041387711734,1.0916199513236,1.13750187115039,6.20738163389894,3.11515227001927,0.189410666193618,6.72258263333621,6.14583960400607,3.62153644890485,0.615524352366241,2.12667951116324,0,1.16759235149751,3.86471629096924,2.92662771165256,1.98408519877932,6.39767489725337,2.5854608901285,3.25302311274679,3.89364529546556,4.80500589429399,1.90340902051635,4.12156073623423,3.4275517250214,4.18469290502842,3.20122197374345,5.49885469640686,6.70687854620691,"Cerebellar nuclei; diencephalon/mesencephalon homeobox 1; GABAergic neuron","GABAergic"
"296","296 RPA Pax6 Hoxb5 Gly-Gaba","RPA Pax6 Hoxb5 Gly-Gaba",3.57013446802185,5.82429732595171,3.79526426536696,1.18737475432101,3.20729402133397,3.39180213283925,1.89521997386501,3.44657054259664,1.98613896540233,0.014422371273949,0.0551831069446745,2.34560595736617,5.23652414055098,1.33318521082401,1.10755646086874,6.29199371451423,2.09871998996962,0.195897660085133,6.60278563981965,5.93984341337567,3.05977788567543,0.885431787797383,0.972840038793428,0,0.905972205457233,3.85927906916255,2.50961845403626,1.69308515105929,6.15646066126369,1.99614123929115,2.45457198719184,3.66770631358737,4.6324177980423,1.55890110915615,3.31002736304487,3.0905563604264,3.12271828168914,2.28117923722381,4.75203962695031,6.2960059429918,"Nucleus raphe pallidus; paired box 6; homeobox B5; glycinergic neuron-GABAergic neuron","glycinergic-GABAergic"
"297","297 CU-ECU Pax2 Gly-Gaba","CU-ECU Pax2 Gly-Gaba",3.6256144841512,3.11187540690104,3.52473742167155,0.656235281626383,3.71257251103719,3.25875937143962,1.6509228070577,2.74957370758057,1.12776664098104,0,0,5.22161639531453,3.54784434636434,0.314367071787516,1.30962282816569,7.37876472473144,5.4617880821228,0,5.48115774790446,6.81670144399007,0.311958821614583,0.348074277242025,2.7443922996521,0,0.333120028177897,6.94176794687907,3.92058394749959,0.714698378245036,6.33457857767741,0.669749355316162,2.59208825429281,3.37701915105184,4.12688414255778,1.83554579416911,2.20031620661418,0.748544597625732,3.87217928568522,2.116828028361,5.38891884485881,5.96730197270711,"caudal ganglionic eminence-External cuneate nucleus; paired box 2; glycinergic neuron-GABAergic neuron","glycinergic-GABAergic"
"298","298 PRP Gata3 Slc6a5 Gly-Gaba","PRP Gata3 Slc6a5 Gly-Gaba",3.08965657842892,6.64124248347469,4.29762168170354,1.20723514716718,3.99878139402613,3.28663911033609,1.58768531463666,3.19061075875213,1.94148312001255,0.00658810804676077,0.0739923622355115,1.94659659582809,4.53402015816566,0.618383910402905,1.21284219539365,6.25651082513053,2.44622523891193,0.145112320697507,6.77977672702107,6.28165686330316,6.1106260568736,0.650465737507996,1.43112379345814,0,1.3906226667612,4.57368761733924,3.24631422924596,2.07067414568789,6.44040544672385,2.79337724060986,2.62568520933556,3.48840620864037,4.38004128693202,1.63915278791715,3.75515595161715,3.61221485164578,4.34843166447219,2.95530230506172,5.22608888881833,6.36871860413578,"Nucleus prepositus; GATA binding protein 3; solute carrier family 6 (neurotransmitter transporter, glycine), member 5; glycinergic neuron-GABAergic neuron","glycinergic-GABAergic"
"299","299 MARN-PPY Ngfr Gly-Gaba","MARN-PPY Ngfr Gly-Gaba",3.14736252171653,7.29542292867388,4.91790926456451,1.54826012679509,3.60583391359874,4.10771992376872,2.13139974219458,5.09799403803689,2.55813601187297,0,0.269996660096305,2.29413972582136,4.60397191558565,2.9503835099084,1.68454767976488,5.93342666966574,3.97801394121987,0.123569871698107,7.2406804902213,6.58577857698713,6.8082002060754,1.03645179101399,2.58157223463058,0,0.853836536407471,4.14405825308391,3.49638022695269,3.45325038262776,7.14775654247829,2.88169184752873,3.21744815792356,4.67842793464661,5.29824853794915,1.53849297761917,5.39487746783665,5.39324797051294,4.35193623815264,4.44863496507917,5.61798410756247,6.49500351292746,"Medial amygdalar nucleus-Parapyramidal nucleus; nerve growth factor receptor (TNFR superfamily, member 16); glycinergic neuron-GABAergic neuron","glycinergic-GABAergic"
"300","300 PARN-MDRNd-NTS Gbx2 Gly-Gaba","PARN-MDRNd-NTS Gbx2 Gly-Gaba",3.57075676784303,6.08047251366436,4.0813063487915,1.19925144171703,3.20209724015211,3.54426681350854,1.58726060023026,3.45543104377041,1.9684984259921,0.0190845106875673,0.21276649969765,2.30048268464191,5.33782666063236,1.60646583993005,1.03553144855894,6.12147920314804,2.45783317420385,0.0514728777212227,6.50997996763969,5.50888528939508,2.55611669101638,0.454349330665488,1.80226324476817,0,0.95906888812163,3.4387790240562,2.4200124911674,1.6256242017664,6.33823641735595,1.74159303092186,2.6506465140348,3.6102018553901,4.56369533184624,2.1962782886668,3.18179067889508,4.51647741466896,2.63794821064059,2.74936294332787,5.19755872733187,6.07964446714516,"Parvicellular reticular nucleus-Medullary reticular nucleus-Nucleus of the solitary tract; gastrulation brain homeobox 2; glycinergic neuron-GABAergic neuron","glycinergic-GABAergic"
"301","301 MV Nr4a2 Gly-Gaba","MV Nr4a2 Gly-Gaba",3.82738552093506,7.31483365467616,3.55581791741507,1.66170402254377,2.97509247916085,3.46225594111851,2.03419970103673,3.84032490594046,2.61991893223354,0,0.128652123042515,2.81226298468454,4.3823166847229,1.21123899732317,0.950556686946324,5.97510998589652,1.53328980037144,0.28920773097447,7.33004997798375,5.76227350234985,3.8376749583653,2.53012462343488,1.30404398781913,0,0.834622274126325,4.1621713910784,2.25179965155465,0.980735383714948,6.61848095485142,1.29650261742728,2.55225711550031,3.1323616027832,4.3137601171221,2.42964492525373,3.05972562517439,4.48865853718349,2.70900752203805,3.26640792574201,5.42337357657296,6.17553388050624,"Medial vestibular nucleus; nuclear receptor subfamily 4, group A, member 2; glycinergic neuron-GABAergic neuron","glycinergic-GABAergic"
"302","302 MV Xdh Gly-Gaba","MV Xdh Gly-Gaba",2.33221209049225,4.70358835657438,5.84760398666064,0.898150692383448,3.04895927508672,3.48907150824865,1.92299020290375,2.57342386245728,2.39158686002096,0,0.105987876653671,2.49621020754178,5.85845032334328,0.848703573147456,0.955653856197993,6.58722553650538,3.73576017220815,0.0961168905099233,6.14191872874896,6.35606931646665,3.81392764051755,1.14102588097254,1.92326132456462,0,1.29843706885974,5.12336233258247,3.16439214348793,1.43322291970253,7.22886077562968,3.17548274000486,2.98898982008298,4.41526068250338,4.68711185455322,2.42356099685033,4.08701080083847,3.3325534760952,5.47540615002314,4.5587601463,5.45947537819545,6.97884434461594,"Medial vestibular nucleus; xanthine dehydrogenase; glycinergic neuron-GABAergic neuron","glycinergic-GABAergic"
"303","303 IRN Dmbx1 Pax2 Gly-Gaba","IRN Dmbx1 Pax2 Gly-Gaba",3.85486001938394,5.95120082861223,5.06390092132976,1.40600905853247,4.50376712676114,3.95415445318762,1.89582328976325,3.90879227080435,2.59837660324648,0,0.0956839592951649,2.888946331522,5.21830810390928,0.868752710474362,1.31925831575814,6.55269800941899,3.31531886409664,0.113704746624209,6.81176290871962,6.06237150738074,5.41073479292528,0.737793571544143,2.00917950441253,0,1.21695241838131,4.0451125078981,2.90757938450987,2.56078306009185,7.09457953021211,2.5264605553645,3.00838552780871,4.17708343904723,4.96013898219702,1.96437616843098,4.3899405752338,4.2054122581422,4.05562281383658,3.69524603219902,5.9517679904242,6.40020300457313,"Intermediate reticular nucleus; diencephalon/mesencephalon homeobox 1; paired box 2; glycinergic neuron-GABAergic neuron","glycinergic-GABAergic"
"304","304 NTS-PARN Neurod2 Gly-Gaba","NTS-PARN Neurod2 Gly-Gaba",3.51256255459782,4.23983836617438,3.70068163181395,1.11278061804069,3.0798282171454,3.37298144574767,1.37122550048143,2.97349714995845,1.91056636974982,0.0167637190911295,0.19121455213514,2.01989924924886,5.45074490608648,1.56016987452278,1.01920275342604,6.03569282850088,2.75411731179601,0.0663902063829998,6.54373146284653,5.57755125323912,1.75037578869768,0.317768780451584,1.31458601229883,0,1.00226563002143,3.67632295436654,2.49453803249443,1.68292113212089,6.00344117352533,1.71398791269899,2.72630512808041,3.55359538854917,4.50503610337566,1.79142867786792,3.31843385857727,3.94829570346867,2.86131441778569,2.59816266123026,5.16020951589101,6.18771826251875,"Nucleus of the solitary tract-Parvicellular reticular nucleus; neurogenic differentiation 2; glycinergic neuron-GABAergic neuron","glycinergic-GABAergic"
"305","305 SPVI-SPVC Sall3 Nfib Gly-Gaba","SPVI-SPVC Sall3 Nfib Gly-Gaba",4.06495471138972,5.44454560228735,4.17963340904794,1.29741810459507,3.16919108146677,3.22575193365465,1.73528270853723,3.35152892867975,2.43204576942088,0.00572226838235746,0.0980236196578075,2.24026860354978,5.87352666142309,1.3649509106428,1.18924796430941,6.26915202014533,2.65693807842452,0.0490157186308545,6.62695857164688,5.5703027010866,1.92954469283322,0.332674997000195,1.87110664339414,0,0.892918962247735,4.11441398223141,2.3803449669221,1.98117848137138,6.5880832052772,1.94048637775575,3.11822462457727,4.32247149959338,5.08687696090111,1.69337181485767,3.24645459185933,4.28442823676414,3.01219611480588,2.6749189190125,5.41810107140944,5.87097536991403,"Spinal nucleus of the trigeminal, interpolar part-Spinal nucleus of the trigeminal, caudal part; spalt like transcription factor 3; nuclear factor I/B; glycinergic neuron-GABAergic neuron","glycinergic-GABAergic"
"306","306 SPVI-SPVC Sall3 Lhx1 Gly-Gaba","SPVI-SPVC Sall3 Lhx1 Gly-Gaba",3.53983299758382,5.20285597782649,4.52860232027705,1.11549751189892,3.36850066717989,2.96356676034109,1.6453648528415,3.25579975036804,2.20832897933895,0.00732721706588349,0.154787903298399,2.06243603243799,4.37616508283063,0.810615973558255,1.06756400502846,6.28387509372658,2.570951366258,0.0424374694119908,6.1756244276812,5.66126242250264,1.37547758477415,0.331503052435473,1.97259351212583,0,0.578196842275456,3.97472547461649,2.0439556338592,1.45947831428931,6.74198506882567,2.33677135922476,2.69976200255567,4.79807883465361,5.28034264693955,1.89598578631045,3.32583478682055,5.19978180926241,3.06454112227567,2.65310296065317,5.43426516788924,5.83501291393996,"Spinal nucleus of the trigeminal, interpolar part-Spinal nucleus of the trigeminal, caudal part; spalt like transcription factor 3; LIM homeobox protein 1; glycinergic neuron-GABAergic neuron","glycinergic-GABAergic"
"307","307 RO-RPA Pkd2l1 Gaba","RO-RPA Pkd2l1 Gaba",3.68656870190586,5.01707418050085,2.01822537609509,0.714298233389854,2.20658371703965,3.0352735221386,1.11661137746913,2.4092718607613,1.5647522817765,0,0.246014913277967,1.79884310811758,7.37405116856098,0.725647569767066,0.782076508871147,5.73760253616742,1.66366696570601,0.0928120613098144,5.77821428009442,5.39127663310085,2.14494165565286,0.255911609956196,1.06157453677484,0,1.07046252808401,2.76578484688486,2.01897446279015,1.31329631911857,4.77058776787349,1.13349555752107,2.57559424425874,2.60508176577943,4.06575863808393,1.19937747291156,2.78953823872975,2.48731230199337,3.34878578994955,1.94882916020496,4.20122106053999,6.70277185525213,"Nucleus raphe obscurus-Nucleus raphe pallidus; polycystic kidney disease 2-like 1; GABAergic neuron","GABAergic"
"308","308 DCO Il22 Gly-Gaba","DCO Il22 Gly-Gaba",2.70063694794856,1.53859508028847,4.05797341973919,1.05677086136685,3.31690040293975,2.62284675460709,1.3930501311734,2.65847428035108,2.06945844907,0,0.078905865321128,2.53466790142771,4.71819349039883,0.265228333051133,0.900618205039102,5.86306974969821,2.89714724073989,0.0263741966922874,4.65234200014367,5.99982075422632,1.86177999326236,0.331130771629986,1.8374013471708,0,1.17624527290082,4.26516931337777,2.28049961441001,1.30076289717612,6.63950591900092,2.44961813617642,3.49042114726627,4.26113926954486,5.19959439059287,2.042975186604,3.7667194213323,4.15243059627837,3.58910579670932,2.96348394419734,4.83802605372933,6.22484834122675,"Dorsal cochlear nucleus; interleukin 22; glycinergic neuron-GABAergic neuron","glycinergic-GABAergic"
"309","309 CB PLI Gly-Gaba","CB PLI Gly-Gaba",2.8060368857003,0.48994923352502,3.42618390869118,0.94825747081882,2.98258580865009,2.70666936387207,1.25645816414129,2.22273905638266,1.72712733857025,0,0.0598504233482939,2.03827013699594,2.72874965877827,0.318087052563057,0.84741420832237,5.83963205531203,1.89558760257568,0.0240588775819059,5.40076307620119,5.62528316917582,0.281240418090087,0.601066271801759,1.06102801355786,0,1.13304526425666,4.78696253880428,2.25858306148873,1.13496257533059,5.66258922451909,2.21614107176965,3.26254512553939,3.49695786019882,4.57884439380077,1.39158662110467,3.44669057122548,2.83367360851371,3.14166065857891,2.51060087129964,4.57004931457782,5.72762466068903,"Cerebellum; Purkinje layer interneuron; glycinergic neuron-GABAergic neuron","glycinergic-GABAergic"
"310","310 CBX Golgi Gly-Gaba","CBX Golgi Gly-Gaba",3.02400050704012,2.35010060330027,4.83133035427107,1.5341226120585,4.65686033189911,3.78859625157622,1.85434413775546,3.51466676213897,2.54449710485452,0,0.0140220668307694,3.33212445445896,2.0768073858674,0.628527173471615,1.72237383131309,6.44204401232533,4.60484322895299,0.0761315847180553,5.33270846363605,6.42920696940209,0.366182078200927,0.216995345767831,2.11726521708302,0,1.2468555678207,4.54535549940522,2.64819402956881,2.14683374096848,7.05043128265958,3.18163751081093,3.9528642159557,4.74894776049349,5.68070425528431,1.38244295447962,5.00608407836599,5.18125544708619,4.28929054778056,4.19611388055729,5.80191957418042,6.63130515547553,"Cerebellar cortex; cerebellar Golgi cell; glycinergic neuron-GABAergic neuron","glycinergic-GABAergic"
"311","311 CBX MLI Megf11 Gaba","CBX MLI Megf11 Gaba",2.43474032511736,0.50674234594331,2.90093326636467,0.846398152475313,2.48535266536784,1.95935261183564,0.952629343239322,1.48894246400671,1.7402617013629,0.00168845762039686,0.0776876582114293,1.63348390899297,3.54245619859976,0.181220096581017,0.780433212874936,5.35790814796614,1.77401159556082,0.012817603473536,3.78615968416423,5.35663857982267,0.0518508494482792,0.192321806886873,1.0836856810462,0,0.93535165492066,3.32693229538541,2.03551930766536,0.813443157703722,6.10096935975702,1.95301836397085,3.21875746564812,3.79156360312843,5.28895967732594,1.66897172094496,3.62130076295794,0.932065015997522,2.90210763632737,2.21229356496225,4.01728783313138,5.71648206034898,"Cerebellar cortex; molecular layer of cerebellar cortex; multiple EGF-like-domains 11; GABAergic neuron","GABAergic"
"312","312 CBX MLI Cdh22 Gaba","CBX MLI Cdh22 Gaba",2.87240125103058,0.323183159770666,3.10304289847808,0.950485325347451,3.01020335550435,2.66490793177182,1.09389367469814,1.74937583293819,1.86198027888624,0.00280995262653923,0.0535833521423713,1.95856451136335,2.21814080587251,0.159758162327369,0.875305312774549,5.49679499521458,1.88661577829351,0.0119831200537199,4.29103961222444,5.63677699603385,0.119232212865529,0.77649002836795,1.33130498262995,0,1.13615644627954,4.70786463335136,2.22211038824219,1.25693853605174,6.8606819320151,2.2802997003495,3.744169240035,3.9031678774754,5.29622551098473,1.87810037365067,3.69378567837744,0.915804108803027,3.13770618965142,2.3074039902864,4.39887479047299,5.74895778519995,"Cerebellar cortex; molecular layer of cerebellar cortex; cadherin 22; GABAergic neuron","GABAergic"
